ordinal	postdate	pid	content_length	source_url	preview
2754	2026-05-26 19:40	869541329	728	https://bbs.nga.cn/read.php?pid=869541329&opt=128	我现在就一个事情搞不懂 以我的判断，如果最后一波衰竭浪的反弹哪怕到新高，涨的还是主线 还是科技，还是光芯存算这些东西，因为这是明牌，4000以上不存在主线板块级别的高低切的。 但是太过明牌了，那现在问题就是 3WE的市场 怎么涨，拿什么涨，钱从哪来，抽谁的血 老登票？ 新能源这些中登票? 光芯存算的边缘票？ 其他板块的资金也不是SB 会有什么行为能把这些资金最后一根稻草压死吗？ 现在这些板块都在高位 讲基本面肯定是说不通的 但是因为不断有新名词刺激 又得不到充分调整，高位看量
2755	2026-05-26 20:40	869546829	94	https://bbs.nga.cn/read.php?pid=869546829&opt=128	Reply[/pid] Post by 包子music (2026-05-26 20:09): 狼大，美股今天刚复盘，证监会公告后的只卖不买被迫平仓的这部分钱，会不会回流成新的流动性 不过我拿脚后跟想了一下，能投资美股的人，应该也不会在4100+这种点位进来建仓补流动性 老虎富途那些吗？ 那些增量大概是3000E 问题是时间太长 2年内呢 而且也不全是回A股的 也可以买港股。
2756	2026-05-27 10:44	869598636	61	https://bbs.nga.cn/read.php?pid=869598636&opt=128	Reply[/pid] Post by zippo578 (2026-05-27 10:41): 我去 港股还有这种？？ [图片: ./mon_202605/27/jmQ6-83l9K6T1kSbp-29.jpg] 这个之前就有 今天主要是韩国上市2倍做多ETF 狂热情绪太大了。
2757	2026-05-27 10:53	869600113	181	https://bbs.nga.cn/read.php?pid=869600113&opt=128	Reply[/pid] Post by 织梦难知醒 (2026-05-27 10:46): 头狼头狼，今天这盘面算岌岌可危么 没什么感觉 我说这里下去就是等C底 而且我和你们说要站在光里 不要光站在那里 之前大家不敢去 现在机会出来了 你们又问 现在龙123全都新高 你问我我说不出来。 短期技术节点我不会说了 对于你们没意义
2758	2026-05-27 10:59	869601174	35	https://bbs.nga.cn/read.php?pid=869601174&opt=128	Reply[/pid] Post by HoshiZorA_Z (2026-05-27 10:56): 这大盘能走成这样的，是真的牛逼 继续这么僵着怕不是真的铁拳要出动了 老登死都不卖，小登没新钱拉不动 就看谁耗得起 最后只有中登受伤的世界达成了 昨天贵金属撬动的资金全被吸了。
2759	2026-05-27 11:05	869602194	59	https://bbs.nga.cn/read.php?pid=869602194&opt=128	我最近发回复 发3条卡2条吧 这不懂为啥 反正目前等 就是等C底确认。
2760	2026-05-27 11:10	869602827	49	https://bbs.nga.cn/read.php?pid=869602827&opt=128	Reply[/pid] Post by appless (2026-05-27 11:07): 因为这里赚钱的几率大 爬楼的多 我不是说了么 最近不好做 希望大家去超短那边玩玩
2761	2026-05-27 11:16	869603779	262	https://bbs.nga.cn/read.php?pid=869603779&opt=128	Reply[/pid] Post by Rzzz二号机 (2026-05-27 11:13): 狼大最近变坏了 [del]看来质疑的人有点多，狼大让出去挨打一遍再回来回本。[/del] 每一次结构性牛市都有踩中风口的 白酒有没有 新能源光伏有没有 医药有没有 现在换科技不也是一样？哪一次这些高位还说逻辑的最后不上头？ 大A只有周期 所以技术是一个保命的手段。 我说了 我收益率不会比你们高 这个可以放心 但是我的收益曲线很漂亮 我目的很简单 我每一轮都做到 不亏 就行。
2762	2026-05-27 11:26	869605429	35	https://bbs.nga.cn/read.php?pid=869605429&opt=128	Reply[/pid] Post by Ligero (2026-05-27 11:24): 量化开始甩籽式出货了，去港股通创新药etf躲一下 不要怪量化 现在还不是量化卖盘。
2763	2026-05-27 11:29	869606057	39	https://bbs.nga.cn/read.php?pid=869606057&opt=128	Reply[/pid] Post by zippo578 (2026-05-27 11:27): 哥 你可太牛逼了 要不是昨下午的提示 今天上午10点肯定按照黄下缩量震荡预期去做正T的多单了 算得出来的 我做股指期货成功率不低的
2764	2026-05-27 13:44	869622117	29	https://bbs.nga.cn/read.php?pid=869622117&opt=128	Reply[/pid] Post by 银河九洲 (2026-05-27 13:32): 广西很凉快啊 怎么可能 南宁的快被烤熟了
2765	2026-05-27 13:50	869622785	77	https://bbs.nga.cn/read.php?pid=869622785&opt=128	Reply[/pid] Post by zippo578 (2026-05-27 13:48): 吃药喝酒。。。 很老很老的回忆了 跟这个没关系 就是随机拉一个很久没人玩的方向 比如昨天的贵金属。前几天的券商
2766	2026-05-27 14:00	869624058	317	https://bbs.nga.cn/read.php?pid=869624058&opt=128	Reply[/pid] Post by zippo578 (2026-05-27 13:52): 懂了，就是大家也都是在试 试成功了做一波，刚好给科技那边回落喘口气的机会？ 噢 那现在又不是这个情况了 现在就是不断的让大家在老登和新登之间切换 这么和你说吧 很多老登不是不想去科技票。但是一直再跌怎么去 他们不会去割肉的，但是拉一下那有不同了 ，这个时候叫反弹不如预期，卖了换赛道 而且拉这种方向不用很多钱 只要不断拉价钱上去就行，反正能抗过两天的非科技方向我还没见到 券商一次 
2767	2026-05-27 14:13	869625657	77	https://bbs.nga.cn/read.php?pid=869625657&opt=128	Reply[/pid] Post by 爱老婆第一名 (2026-05-27 14:06): 狼大，这里缩转放，再缩指数再下去就能明确底部了叭 这次C底是一个结构+一个条件 但是我确实不想说 前面某些人的发言让我十分寒心。
2768	2026-05-27 14:41	869629360	315	https://bbs.nga.cn/read.php?pid=869629360&opt=128	其实我和你们说 C能找到底不难 难的是你要怎么做 是买在最低 还是买在确定 为什么这么说呢 因为最后一波是衰竭浪 这个我说过了 目的就是要出货，而这里买进去无非就是吃出货的这一段的糖衣 所以 你买什么很重要 买对很重要 否则大家都出货了 你的没涨，结果4浪大家一起摁下来 具体你可以参照上周4和昨天这种。 所以 风险和机遇并存的时候 做对方向才是重点。
2769	2026-05-27 15:02	869632245	60	https://bbs.nga.cn/read.php?pid=869632245&opt=128	今天最强的就是 光 嗯 单指那个 长进光子 你们谁中了啊 中了赶紧请客。
2770	2026-05-27 15:19	869634559	96	https://bbs.nga.cn/read.php?pid=869634559&opt=128	噢 收到消息 最近严打财经博主指导操作 我说一下 我没有指导操作 我没有资质 我没有透露个股 我是良民 大大的。
2771	2026-05-27 15:26	869635581	259	https://bbs.nga.cn/read.php?pid=869635581&opt=128	Reply[/pid] Post by 村上吹树 (2026-05-27 15:22): 就我这身边知道的老登统计呢，这一波不在科技的…利润清零的人太多了……他们大多选择在今天清盘不玩了。 对的 而且接下去 如果有拉升 他们会拉一点又卖 然后继续卖 卖出来的流动性 会在最后忍不住接盘的。 现在机构学精了 不要求你直接从老登转到科技 不现实 确实不现实，如果现在就拉升 老登也不会切科技 但是不断的把这些中老登先解放出来，大概算算够量了 那个时候拉升才有钱接盘 才有换手。
2772	2026-05-27 15:29	869636121	25	https://bbs.nga.cn/read.php?pid=869636121&opt=128	Reply[/pid] Post by 你如何回忆我 (2026-05-27 15:28): 这个过程中科技也会跌下去不少吧，光解放老登不给一个难以拒绝的位置恐怕不行 现在不是在跌么。。。
2773	2026-05-27 15:39	869637519	309	https://bbs.nga.cn/read.php?pid=869637519&opt=128	Reply[/pid] Post by Boom_Panda (2026-05-27 15:32): 但是有点想不通，比如白酒这种，说是拉起来不用花太多钱可以把这群老登解放出去，但是涨幅是涨幅，量是量，既然没花那么多钱拉上去那跑出来的量说到底也不够多，能补的上这些科技大票吗，像长电这种尾盘15分钟就干了个50E成交出来，一整天300多E，而现在这种成交过百亿的大屁股权重科技核心又那么多 不好弄 但是也是一个增量方向 比如昨天贵金属被搅动的估计就是100个E的净量 还有别的做法
2774	2026-05-27 15:41	869637765	113	https://bbs.nga.cn/read.php?pid=869637765&opt=128	Reply[/pid] Post by Mercurialy (2026-05-27 15:39): 感觉也不一定要直接把老登骗到科技，只要拉一点老登，他们就会出来去抄底有色和电池这些中登，而中登解放出来的就会去风偏更高的科技小登，最终就是追涨杀跌的超短被骗到老登股里宰，然后老登换个地方到中登里套，科技又有原来中登里的资金来接盘形成一个循环 嗯 重点不是一定要来科技 是把死了的钱变成活钱。能流动就行 就像江水 无论中间多少条支流 最后都向最低的一个方向聚集。
2775	2026-05-27 15:43	869638075	151	https://bbs.nga.cn/read.php?pid=869638075&opt=128	Reply[/pid] Post by zq19871127 (2026-05-27 15:42): 我根据自己的韭菜心得，科技第一眼看都会觉得贵了。 但只要跌一些跌不动，开拉，然后又只跌一点点，又涨，那就会受不了杀进来了。 和贵不贵就没关系了，茅台现在不也1000多元么。 特别是当在来一次拉升过程 还是科技在涨 白酒不涨，这些握在手里的钱 或者又刚回补白酒的钱 会不会去科技呢？我觉得大概率还是会的。 因为这是过往的经验 这是人性
2776	2026-05-27 15:44	869638198	49	https://bbs.nga.cn/read.php?pid=869638198&opt=128	Reply[/pid] Post by sqy1130516120 (2026-05-27 15:39): 散户那三瓜两枣大资金看不上的，散户也不按技术点位操作啊，一定是老登里的机构私募之类的钱，散户被余波就轰死了 你想想。。散户最大的聚集地是哪？ 公墓啊。。。
2777	2026-05-27 15:47	869638627	43	https://bbs.nga.cn/read.php?pid=869638627&opt=128	Reply[/pid] Post by Euler666 (2026-05-27 15:46): 坤坤的易方达蓝筹已经加了新基金经理了 我还没看 是不是科技方向的？不是当我没问
2778	2026-05-27 15:55	869639688	331	https://bbs.nga.cn/read.php?pid=869639688&opt=128	就像我昨天叫你们去看的先进封装那边 你们就应该对今天的走势有预感 他已经不是机构把持的方向了 ，他现在是柚子+量化的组合 波动会非常大 你们如果要做 就不要拿基本面的想法去做 这里只看量价关系 当然 机构没卖完 如果你也是像他们一样减了剩利润的 可以完全躺平等结束。 但是如果你想吃到先进封装的日内差价 就一定要用超短的思维打法去看。而不是机构埋伏逻辑的思维
2779	2026-05-27 15:58	869640154	145	https://bbs.nga.cn/read.php?pid=869640154&opt=128	Reply[/pid] Post by a471428019 (2026-05-27 15:53): 很多老登基金都换了科技经理哈哈 所以谁来接盘？你以为是散户自主的去接？不是的 只要你参与这个市场 无论你跑到哪 都会被动的进去接盘 所以既然这样，为什么我不把主动性把握在自己手里？
2780	2026-05-27 16:02	869640676	51	https://bbs.nga.cn/read.php?pid=869640676&opt=128	Reply[/pid] Post by w木隐林 (2026-05-27 15:57): 狼大平常也会手痒去玩一玩超短吗 我现在不怎么玩超短的 没那个精力 而且收益不如期指
2781	2026-05-27 16:04	869640975	65	https://bbs.nga.cn/read.php?pid=869640975&opt=128	Reply[/pid] Post by dota_ruin (2026-05-27 16:02): 现身说法，纯阴跌久了受不了了跑路 大家都跌的时候你们是能抗的 但是一旦只有你不涨的时候就很难熬了
2782	2026-05-27 16:45	869646868	304	https://bbs.nga.cn/read.php?pid=869646868&opt=128	Reply[/pid] Post by 淼霆 (2026-05-27 16:33): 不懂就问，为什么A股一定要出货呢，为什么美股韩股不出货，一直涨 你看 你和小图同一个思维逻辑 不是一样的市场 我们是上面打样了 所以大家照学 美股是放水，然后公司回购，然后注销。 这一样吗？ 而且美股已经成熟了 除了核心龙头的那不到500只票 其他的和死水差不多 所有的流动性都精确定向到了这些票里 我们呢 你看就光是这里 又要科技涨 还要涨整个链条的票 又要新能源涨 还想券商白酒地产涨 这一
2783	2026-05-27 16:50	869647583	129	https://bbs.nga.cn/read.php?pid=869647583&opt=128	Reply[/pid] Post by 伊泽瑞爾XD (2026-05-27 16:34): 狼大，华为的韬定律你昨天说的不看空，但是这个方向目前只是一个概念，对应的公司短期也兑现不了业绩，是不是把它当情绪标比较好，现在看不到有成为趋势的可能？ 前段时间 一个新词 物理AI让机器人走了一波 现在涛定律抢了这个风头 然后柚子高位接盘 首先肯定不是趋势 但是能不能有波动呢 我觉得肯定有。
2784	2026-05-27 17:04	869649690	70	https://bbs.nga.cn/read.php?pid=869649690&opt=128	你们看看涛定律的 华天的榜 屌不屌 机构接回柚子的筹码 你们还敢小看涛定律吗？
2785	2026-05-27 17:18	869651760	19	https://bbs.nga.cn/read.php?pid=869651760&opt=128	Reply[/pid] Post by durn1 (2026-05-27 17:11): 抖音刷到的，难绷 [图片: ./mon_202605/27/jmQ6-3g83K2lT1kShs-12n.jpg] 你看 我的前瞻性
2786	2026-05-27 18:11	869658519	52	https://bbs.nga.cn/read.php?pid=869658519&opt=128	这里没人空油的么 这么爽都没人出来吱一声 太令人可惜了。
2787	2026-05-27 18:25	869660041	152	https://bbs.nga.cn/read.php?pid=869660041&opt=128	黄金没到时候 你们看吧 比我提前买的又能怎么样 不管买期货还是买股票 不都是亏钱的么 我又不是来投资的 我就是来挣差价的 你们一定要随时保持这个心态 就不容易钻牛角尖了
2788	2026-05-27 20:29	869671943	65	https://bbs.nga.cn/read.php?pid=869671943&opt=128	笑死了 直接把我原油打出一半止盈了 杠杆卸了一半 但是学不到技术啊 哎 不如大A
